24.427,-19.721,-1.958
24.427,-19.723,-1.965
24.426,-19.725,-1.978
24.424,-19.728,-1.987
24.423,-19.73,-2.0
24.423,-19.732,-2.009
24.421,-19.735,-2.018
24.42,-19.737,-2.031
24.419,-19.739,-2.04
24.418,-19.742,-2.049
24.417,-19.744,-2.064
24.416,-19.746,-2.073
24.414,-19.749,-2.082
24.413,-19.75,-2.097
24.412,-19.752,-2.107
24.411,-19.754,-2.116
24.409,-19.757,-2.125
24.408,-19.759,-2.139
24.407,-19.76,-2.148
24.405,-19.763,-2.162
24.404,-19.765,-2.171
24.403,-19.767,-2.179
24.401,-19.769,-2.193
24.4,-19.771,-2.202
24.399,-19.773,-2.21
24.397,-19.775,-2.223
24.395,-19.777,-2.232
24.394,-19.779,-2.242
24.392,-19.781,-2.256
24.391,-19.783,-2.265
24.389,-19.784,-2.274
24.387,-19.787,-2.288
24.386,-19.789,-2.298
24.384,-19.79,-2.308
24.382,-19.793,-2.322
24.381,-19.794,-2.331
24.378,-19.796,-2.341
24.377,-19.798,-2.35
24.375,-19.799,-2.364
24.374,-19.801,-2.372
24.372,-19.803,-2.381
24.37,-19.804,-2.395
24.368,-19.806,-2.403
24.366,-19.808,-2.41
24.365,-19.809,-2.422
24.362,-19.811,-2.43
24.361,-19.813,-2.442
24.359,-19.814,-2.45
24.356,-19.816,-2.458
24.355,-19.818,-2.466
24.353,-19.819,-2.476
24.351,-19.821,-2.483
24.349,-19.822,-2.492
24.347,-19.823,-2.499
24.345,-19.825,-2.507
24.343,-19.827,-2.516
24.341,-19.828,-2.522
24.339,-19.83,-2.529
24.337,-19.831,-2.54
24.335,-19.832,-2.546
24.332,-19.834,-2.554
24.331,-19.835,-2.566
24.329,-19.836,-2.572
24.326,-19.838,-2.578
24.324,-19.839,-2.588
24.322,-19.84,-2.595
24.32,-19.842,-2.602
24.318,-19.843,-2.611
24.315,-19.845,-2.618
24.313,-19.846,-2.626
24.311,-19.847,-2.636
24.309,-19.848,-2.641
24.307,-19.849,-2.65
24.305,-19.85,-2.656
24.302,-19.852,-2.662
24.3,-19.853,-2.67
24.298,-19.854,-2.675
24.295,-19.855,-2.681
24.293,-19.856,-2.688
24.291,-19.857,-2.692
24.289,-19.858,-2.696
24.287,-19.859,-2.7
24.284,-19.861,-2.705
24.282,-19.861,-2.713
24.28,-19.862,-2.718
24.277,-19.864,-2.722
24.275,-19.864,-2.728
24.272,-19.866,-2.733
24.271,-19.867,-2.736
24.268,-19.867,-2.738
24.265,-19.869,-2.742
24.263,-19.87,-2.746
24.261,-19.87,-2.749
24.259,-19.872,-2.751
24.257,-19.872,-2.755
24.255,-19.873,-2.758
24.252,-19.874,-2.763
24.25,-19.875,-2.765
24.247,-19.876,-2.767
24.245,-19.877,-2.773
24.243,-19.878,-2.777
24.24,-19.879,-2.78
24.238,-19.88,-2.785
24.235,-19.881,-2.789
24.233,-19.881,-2.798
24.231,-19.882,-2.816
24.228,-19.883,-2.828
24.226,-19.884,-2.838
24.224,-19.884,-2.853
24.222,-19.885,-2.862
24.219,-19.886,-2.87
24.217,-19.886,-2.883
24.214,-19.887,-2.889
24.212,-19.888,-2.896
24.21,-19.888,-2.903
24.206,-19.889,-2.908
24.204,-19.89,-2.911
24.202,-19.89,-2.915
24.199,-19.891,-2.916
24.197,-19.891,-2.917
24.195,-19.892,-2.917
24.192,-19.892,-2.917
24.19,-19.893,-2.917
24.187,-19.894,-2.917
24.185,-19.894,-2.917
24.183,-19.894,-2.915
24.18,-19.895,-2.915
24.178,-19.896,-2.916
24.175,-19.896,-2.917
24.173,-19.897,-2.918
24.171,-19.897,-2.919
24.167,-19.898,-2.92
24.165,-19.898,-2.922
24.163,-19.899,-2.925
24.16,-19.9,-2.926
24.158,-19.9,-2.929
24.155,-19.901,-2.93
24.153,-19.901,-2.932
24.151,-19.902,-2.934
24.147,-19.902,-2.934
24.145,-19.903,-2.935
24.143,-19.903,-2.936
24.14,-19.904,-2.936
24.138,-19.904,-2.937
24.136,-19.905,-2.937
24.133,-19.905,-2.937
24.131,-19.906,-2.937
24.129,-19.906,-2.937
24.125,-19.907,-2.937
24.123,-19.907,-2.937
24.121,-19.908,-2.936
24.118,-19.908,-2.936
24.116,-19.909,-2.936
24.114,-19.909,-2.937
24.111,-19.91,-2.937
24.109,-19.91,-2.936
24.107,-19.911,-2.936
24.103,-19.911,-2.936
24.101,-19.912,-2.936
24.099,-19.912,-2.937
24.096,-19.913,-2.937
24.094,-19.913,-2.937
24.092,-19.914,-2.937
24.089,-19.915,-2.937
24.087,-19.915,-2.937
24.085,-19.915,-2.937
24.081,-19.916,-2.937
24.079,-19.917,-2.937
24.077,-19.917,-2.937
24.074,-19.918,-2.936
24.072,-19.918,-2.936
24.07,-19.918,-2.935
24.067,-19.919,-2.934
24.064,-19.92,-2.934
24.062,-19.92,-2.934
24.059,-19.921,-2.934
24.057,-19.921,-2.933
24.054,-19.922,-2.933
24.052,-19.922,-2.932
24.05,-19.923,-2.933
24.047,-19.923,-2.932
24.045,-19.924,-2.931
24.043,-19.924,-2.931
24.04,-19.925,-2.931
24.037,-19.925,-2.931
24.035,-19.926,-2.931
24.032,-19.926,-2.931
24.03,-19.927,-2.93
24.028,-19.927,-2.93
24.025,-19.928,-2.93
24.023,-19.928,-2.93
24.02,-19.929,-2.929
24.018,-19.93,-2.928
24.015,-19.93,-2.928
24.012,-19.931,-2.928
24.01,-19.931,-2.927
24.008,-19.932,-2.926
24.005,-19.932,-2.924
24.003,-19.933,-2.923
24.001,-19.933,-2.922
23.998,-19.934,-2.921
23.996,-19.934,-2.92
23.994,-19.935,-2.919
23.991,-19.936,-2.918
23.989,-19.936,-2.918
23.986,-19.937,-2.917
23.983,-19.937,-2.917
23.981,-19.938,-2.916
23.979,-19.938,-2.915
23.976,-19.939,-2.915
23.974,-19.939,-2.915
23.971,-19.94,-2.914
23.969,-19.941,-2.914
23.967,-19.941,-2.913
23.964,-19.942,-2.912
23.962,-19.942,-2.912
23.959,-19.943,-2.911
23.956,-19.943,-2.911
23.954,-19.944,-2.91
23.951,-19.945,-2.91
23.949,-19.945,-2.91
23.947,-19.946,-2.91
23.944,-19.946,-2.909
23.942,-19.947,-2.909
23.94,-19.947,-2.909
23.937,-19.948,-2.909
23.935,-19.949,-2.91
23.932,-19.949,-2.91
23.93,-19.95,-2.91
23.927,-19.95,-2.912
23.924,-19.951,-2.913
23.922,-19.952,-2.914
23.92,-19.952,-2.916
23.917,-19.953,-2.917
23.915,-19.953,-2.919
23.913,-19.954,-2.922
23.91,-19.954,-2.925
23.908,-19.955,-2.928
23.906,-19.955,-2.932
23.902,-19.956,-2.934
23.9,-19.956,-2.937
23.898,-19.957,-2.941
23.895,-19.957,-2.943
23.893,-19.958,-2.947
23.891,-19.958,-2.951
23.888,-19.959,-2.954
23.886,-19.959,-2.959
23.883,-19.96,-2.962
23.88,-19.96,-2.966
23.878,-19.961,-2.97
23.875,-19.961,-2.974
23.873,-19.961,-2.977
23.871,-19.962,-2.983
23.868,-19.962,-2.987
23.866,-19.963,-2.991
23.864,-19.963,-2.997
23.86,-19.963,-2.988
23.858,-19.964,-2.969
23.856,-19.964,-2.93
23.853,-19.965,-2.908
23.851,-19.965,-2.89
23.849,-19.966,-2.871
23.845,-19.967,-2.862
23.843,-19.967,-2.854
23.841,-19.968,-2.842
23.838,-19.969,-2.834
23.836,-19.97,-2.829
23.834,-19.97,-2.826
23.831,-19.971,-2.827
23.829,-19.972,-2.829
23.827,-19.973,-2.836
23.824,-19.974,-2.841
23.822,-19.974,-2.847
23.82,-19.975,-2.853
23.818,-19.976,-2.862
23.815,-19.976,-2.868
23.813,-19.977,-2.874
23.811,-19.978,-2.882
23.808,-19.978,-2.888
23.806,-19.979,-2.896
23.802,-19.98,-2.901
23.8,-19.98,-2.906
23.798,-19.981,-2.912
23.795,-19.981,-2.916
23.793,-19.982,-2.919
23.791,-19.982,-2.925
23.788,-19.983,-2.93
23.786,-19.983,-2.935
23.784,-19.984,-2.942
23.781,-19.984,-2.946
23.779,-19.985,-2.949
23.777,-19.985,-2.955
23.773,-19.986,-2.96
23.771,-19.986,-2.965
23.769,-19.987,-2.975
23.766,-19.987,-2.982
23.764,-19.987,-2.988
23.761,-19.988,-2.998
23.758,-19.988,-3.004
23.756,-19.989,-3.011
23.754,-19.989,-3.023
23.751,-19.989,-3.031
23.749,-19.989,-3.039
23.746,-19.99,-3.052
23.743,-19.99,-3.062
23.741,-19.99,-3.07
23.739,-19.99,-3.083
23.736,-19.99,-3.091
23.734,-19.99,-3.1
23.731,-19.991,-3.114
23.728,-19.991,-3.123
23.726,-19.991,-3.131
23.728,-19.991,3.139
23.725,-19.991,3.132
23.723,-19.991,3.125
23.721,-19.991,3.114
23.718,-19.99,3.106
23.716,-19.99,3.094
23.713,-19.99,3.087
23.71,-19.99,3.079
23.708,-19.99,3.069
23.705,-19.99,3.062
23.703,-19.989,3.054
23.701,-19.989,3.042
23.698,-19.989,3.034
23.696,-19.989,3.03
23.694,-19.989,3.025
23.691,-19.988,3.013
23.688,-19.988,3.005
23.686,-19.987,2.997
23.684,-19.987,2.985
23.681,-19.987,2.977
23.678,-19.986,2.97
23.676,-19.986,2.96
23.673,-19.985,2.953
23.671,-19.985,2.946
23.669,-19.984,2.936
23.666,-19.984,2.929
23.664,-19.983,2.922
23.662,-19.983,2.912
23.658,-19.982,2.906
23.656,-19.982,2.899
23.654,-19.981,2.888
23.651,-19.98,2.881
23.649,-19.98,2.874
23.647,-19.979,2.862
23.644,-19.978,2.853
23.642,-19.978,2.844
23.64,-19.977,2.832
23.637,-19.976,2.824
23.635,-19.975,2.815
23.633,-19.975,2.802
23.63,-19.974,2.793
23.628,-19.973,2.784
23.626,-19.972,2.772
23.623,-19.971,2.764
23.621,-19.97,2.752
23.618,-19.969,2.743
23.616,-19.968,2.735
23.614,-19.967,2.723
23.611,-19.966,2.715
23.609,-19.965,2.707
23.608,-19.964,2.695
23.605,-19.963,2.687
23.603,-19.962,2.679
23.601,-19.961,2.668
23.598,-19.959,2.66
23.596,-19.958,2.647
23.593,-19.957,2.637
23.592,-19.956,2.629
23.59,-19.955,2.616
23.587,-19.953,2.608
23.585,-19.952,2.6
23.583,-19.951,2.587
23.58,-19.949,2.578
23.579,-19.948,2.569
23.577,-19.947,2.555
23.574,-19.945,2.546
23.573,-19.944,2.537
23.571,-19.943,2.524
23.568,-19.941,2.514
23.567,-19.94,2.499
23.564,-19.938,2.489
23.562,-19.937,2.479
23.561,-19.935,2.465
23.558,-19.933,2.455
23.557,-19.932,2.446
23.555,-19.931,2.432
23.553,-19.928,2.422
23.551,-19.927,2.413
23.55,-19.926,2.398
23.547,-19.923,2.388
23.546,-19.922,2.378
23.544,-19.92,2.363
23.542,-19.918,2.354
23.54,-19.917,2.344
23.539,-19.915,2.33
23.537,-19.913,2.321
23.535,-19.911,2.312
23.534,-19.91,2.3
23.532,-19.908,2.292
23.531,-19.906,2.282
23.528,-19.904,2.274
23.527,-19.902,2.267
23.526,-19.9,2.256
23.524,-19.898,2.25
23.522,-19.896,2.245
23.521,-19.894,2.236
23.519,-19.892,2.232
23.518,-19.89,2.227
23.516,-19.889,2.219
23.514,-19.886,2.215
23.513,-19.884,2.209
23.512,-19.882,2.204
23.51,-19.88,2.2
23.509,-19.878,2.194
23.508,-19.876,2.19
23.506,-19.874,2.187
23.504,-19.872,2.183
23.503,-19.87,2.18
23.501,-19.868,2.178
23.5,-19.866,2.177
23.499,-19.864,2.178
23.497,-19.861,2.181
23.496,-19.86,2.186
23.495,-19.858,2.186
23.493,-19.855,2.179
23.491,-19.853,2.162
23.49,-19.852,2.153
23.489,-19.849,2.146
23.487,-19.847,2.139
23.486,-19.845,2.136
23.484,-19.843,2.134
23.483,-19.841,2.131
23.482,-19.839,2.127
23.48,-19.836,2.124
23.479,-19.834,2.119
23.478,-19.832,2.115
23.477,-19.83,2.107
23.476,-19.828,2.083
23.474,-19.825,2.061
23.473,-19.824,2.035
23.472,-19.822,1.994
23.471,-19.819,1.967
23.47,-19.817,1.935
23.469,-19.815,1.918
23.468,-19.812,1.907
23.468,-19.81,1.897
23.467,-19.808,1.887
23.466,-19.805,1.884
23.465,-19.803,1.886
23.464,-19.8,1.891
23.464,-19.798,1.897
23.463,-19.796,1.908
23.462,-19.792,1.917
23.461,-19.791,1.926
23.46,-19.789,1.94
23.459,-19.786,1.949
23.459,-19.784,1.964
23.457,-19.781,1.974
23.456,-19.779,1.982
23.456,-19.777,1.994
23.454,-19.774,2.001
23.453,-19.772,2.01
23.453,-19.77,2.02
23.451,-19.767,2.026
23.45,-19.765,2.032
23.449,-19.763,2.04
23.448,-19.761,2.044
23.447,-19.759,2.049
23.446,-19.757,2.056
23.444,-19.754,2.061
23.443,-19.752,2.067
23.442,-19.75,2.075
23.441,-19.747,2.08
23.44,-19.745,2.085
23.438,-19.744,2.094
23.437,-19.741,2.099
23.436,-19.739,2.105
23.435,-19.737,2.114
23.433,-19.734,2.12
23.432,-19.732,2.125
23.431,-19.731,2.135
23.429,-19.728,2.142
23.428,-19.726,2.152
23.427,-19.725,2.159
23.425,-19.722,2.167
23.424,-19.72,2.177
23.422,-19.718,2.186
23.421,-19.716,2.194
23.419,-19.714,2.204
23.418,-19.711,2.208
23.416,-19.71,2.215
23.415,-19.708,2.224
23.413,-19.705,2.231
23.412,-19.704,2.236
23.41,-19.702,2.248
23.408,-19.7,2.255
23.407,-19.698,2.266
23.406,-19.697,2.272
23.404,-19.694,2.279
23.402,-19.693,2.29
23.401,-19.691,2.298
23.399,-19.689,2.308
23.397,-19.687,2.317
23.395,-19.685,2.327
23.394,-19.683,2.339
23.392,-19.682,2.349
23.39,-19.68,2.358
23.389,-19.678,2.371
23.387,-19.677,2.381
23.385,-19.674,2.389
23.383,-19.673,2.404
23.381,-19.671,2.414
23.379,-19.67,2.428
23.378,-19.668,2.436
23.376,-19.666,2.445
23.374,-19.665,2.457
23.371,-19.663,2.466
23.37,-19.662,2.479
23.368,-19.66,2.488
23.366,-19.658,2.497
23.364,-19.657,2.51
23.362,-19.655,2.519
23.36,-19.654,2.529
23.358,-19.653,2.543
23.355,-19.651,2.553
23.354,-19.65,2.567
23.352,-19.649,2.576
23.349,-19.647,2.585
23.347,-19.646,2.6
23.345,-19.645,2.609
23.343,-19.643,2.619
23.341,-19.642,2.632
23.338,-19.641,2.64
23.336,-19.64,2.654
23.334,-19.638,2.663
23.332,-19.637,2.672
23.33,-19.637,2.684
23.327,-19.635,2.692
23.325,-19.634,2.7
23.323,-19.633,2.712
23.32,-19.632,2.72
23.319,-19.631,2.729
23.317,-19.63,2.742
23.314,-19.629,2.75
23.312,-19.628,2.762
23.309,-19.627,2.771
23.307,-19.627,2.78
23.305,-19.626,2.793
23.302,-19.625,2.801
23.3,-19.624,2.81
23.298,-19.623,2.823
23.295,-19.622,2.831
23.293,-19.622,2.843
23.29,-19.621,2.85
23.288,-19.62,2.858
23.286,-19.62,2.87
23.283,-19.619,2.878
23.281,-19.618,2.89
23.278,-19.618,2.898
23.276,-19.617,2.906
23.274,-19.617,2.919
23.271,-19.616,2.928
23.269,-19.615,2.936
23.267,-19.615,2.949
23.263,-19.614,2.958
23.261,-19.614,2.971
23.258,-19.614,2.979
23.256,-19.613,2.988
23.254,-19.613,3.001
23.251,-19.612,3.009
23.249,-19.612,3.018
23.247,-19.612,3.031
23.244,-19.612,3.04
23.242,-19.611,3.054
23.239,-19.611,3.063
23.236,-19.611,3.072
23.234,-19.611,3.081
23.232,-19.611,3.095
23.229,-19.611,3.103
23.227,-19.611,3.115
23.224,-19.611,3.125
23.222,-19.61,3.134
23.224,-19.61,-3.135
23.221,-19.611,-3.126
23.219,-19.611,-3.112
23.215,-19.611,-3.103
23.213,-19.611,-3.093
23.211,-19.611,-3.081
23.208,-19.611,-3.073
23.206,-19.611,-3.063
23.204,-19.611,-3.049
23.201,-19.612,-3.04
23.198,-19.612,-3.031
23.196,-19.612,-3.018
23.193,-19.613,-3.01
23.191,-19.613,-2.997
23.188,-19.613,-2.989
23.186,-19.614,-2.981
23.184,-19.614,-2.969
23.181,-19.615,-2.959
23.179,-19.615,-2.945
23.176,-19.616,-2.935
23.174,-19.616,-2.927
23.172,-19.616,-2.914
23.169,-19.617,-2.905
23.167,-19.618,-2.897
23.165,-19.618,-2.883
23.162,-19.619,-2.875
23.16,-19.62,-2.86
23.156,-19.621,-2.851
23.154,-19.621,-2.842
23.152,-19.622,-2.827
23.149,-19.623,-2.818
23.148,-19.623,-2.808
23.146,-19.624,-2.793
23.143,-19.625,-2.782
23.141,-19.626,-2.772
23.139,-19.627,-2.757
23.136,-19.628,-2.749
23.134,-19.629,-2.735
23.131,-19.63,-2.726
23.129,-19.631,-2.716
23.127,-19.632,-2.703
23.124,-19.633,-2.693
23.122,-19.634,-2.685
23.121,-19.635,-2.671
23.118,-19.636,-2.663
23.116,-19.637,-2.651
23.113,-19.639,-2.644
23.111,-19.64,-2.636
23.11,-19.641,-2.624
23.107,-19.642,-2.616
23.105,-19.643,-2.609
23.103,-19.645,-2.597
23.1,-19.646,-2.59
23.099,-19.647,-2.583
23.097,-19.648,-2.572
23.094,-19.65,-2.567
23.093,-19.651,-2.554
23.09,-19.653,-2.546
23.088,-19.654,-2.538
23.086,-19.655,-2.526
23.084,-19.657,-2.518
23.082,-19.659,-2.506
23.08,-19.66,-2.499
23.078,-19.662,-2.488
23.076,-19.664,-2.482
23.074,-19.665,-2.476
23.072,-19.666,-2.47
23.07,-19.668,-2.465
23.068,-19.67,-2.46
23.066,-19.671,-2.452
23.064,-19.673,-2.445
23.062,-19.674,-2.436
23.06,-19.676,-2.43
23.058,-19.678,-2.424
23.057,-19.679,-2.413
23.055,-19.681,-2.406
23.053,-19.682,-2.394
23.051,-19.685,-2.386
23.049,-19.686,-2.378
23.048,-19.688,-2.365
23.045,-19.69,-2.356
23.044,-19.691,-2.347
23.042,-19.693,-2.335
23.04,-19.695,-2.326
23.039,-19.697,-2.319
23.037,-19.698,-2.306
23.035,-19.701,-2.298
23.034,-19.702,-2.291
23.032,-19.704,-2.28
23.03,-19.706,-2.273
23.029,-19.708,-2.261
23.027,-19.71,-2.253
23.026,-19.712,-2.241
23.024,-19.713,-2.234
23.023,-19.716,-2.226
23.021,-19.718,-2.214
23.02,-19.72,-2.205
23.018,-19.722,-2.196
23.017,-19.723,-2.184
23.015,-19.726,-2.175
23.014,-19.728,-2.162
23.012,-19.73,-2.153
23.011,-19.732,-2.143
23.01,-19.734,-2.129
23.008,-19.737,-2.119
23.007,-19.738,-2.107
23.006,-19.741,-2.097
23.005,-19.743,-2.088
23.004,-19.745,-2.074
23.002,-19.747,-2.065
23.001,-19.749,-2.056
23.0,-19.751,-2.042
22.999,-19.754,-2.033
22.998,-19.756,-2.019
22.997,-19.758,-2.009
22.996,-19.76,-2.0
22.995,-19.762,-1.987
22.994,-19.765,-1.978
22.993,-19.767,-1.968
22.992,-19.769,-1.953
22.991,-19.772,-1.944
22.99,-19.774,-1.931
22.989,-19.777,-1.921
22.988,-19.779,-1.912
22.988,-19.781,-1.899
22.987,-19.784,-1.891
22.986,-19.786,-1.878
22.985,-19.789,-1.869
22.984,-19.791,-1.856
22.984,-19.794,-1.848
22.983,-19.796,-1.839
22.983,-19.798,-1.828
22.982,-19.8,-1.82
22.981,-19.802,-1.808
22.981,-19.806,-1.801
22.98,-19.808,-1.789
22.979,-19.811,-1.781
22.979,-19.813,-1.773
22.979,-19.815,-1.761
22.978,-19.818,-1.753
22.978,-19.82,-1.744
22.977,-19.823,-1.738
22.977,-19.825,-1.732
22.976,-19.828,-1.726
22.976,-19.83,-1.719
22.976,-19.833,-1.715
22.975,-19.835,-1.712
22.975,-19.837,-1.709
22.975,-19.84,-1.707
22.974,-19.842,-1.705
22.974,-19.845,-1.704
22.974,-19.847,-1.704
22.973,-19.85,-1.704
22.973,-19.852,-1.704
22.973,-19.854,-1.699
22.972,-19.857,-1.688
22.972,-19.859,-1.67
22.972,-19.863,-1.659
22.972,-19.865,-1.651
22.971,-19.867,-1.641
22.971,-19.87,-1.635
22.971,-19.872,-1.627
22.971,-19.874,-1.622
22.971,-19.878,-1.617
22.971,-19.88,-1.609
22.971,-19.882,-1.604
22.971,-19.885,-1.6
22.971,-19.887,-1.601
22.97,-19.889,-1.606
22.97,-19.892,-1.611
22.97,-19.894,-1.617
22.97,-19.897,-1.624
22.97,-19.9,-1.626
22.97,-19.902,-1.635
22.97,-19.904,-1.642
22.969,-19.907,-1.654
22.969,-19.909,-1.663
22.969,-19.912,-1.673
22.969,-19.914,-1.688
22.968,-19.916,-1.697
22.968,-19.919,-1.707
22.968,-19.922,-1.721
22.967,-19.925,-1.732
22.967,-19.927,-1.746
22.966,-19.93,-1.757
22.966,-19.932,-1.763
22.966,-19.934,-1.762
22.965,-19.937,-1.756
22.965,-19.939,-1.747
22.964,-19.941,-1.732
22.964,-19.945,-1.721
22.963,-19.946,-1.71
22.963,-19.949,-1.692
22.963,-19.952,-1.679
22.963,-19.954,-1.661
22.962,-19.957,-1.649
22.962,-19.959,-1.638
22.962,-19.961,-1.623
22.962,-19.964,-1.615
